Instrument,Company Name,Sector,Clusters,Valuation Score,Fundamental Score,Momentum Score,Short Term Score,Long Term Score
HBT.OQ,HBT FINANCIL INC,Financials,5,67.72,54.66,37.419999999999995,44.55,55.57
GSBC.OQ,GREAT SOUTHERN,Financials,5,69.43,53.42,36.66,44.09,55.63
IVZ.N,INVESCO LTD,Financials,1,66.7,42.059999999999995,50.82,51.89,54.1
PRK.A,PARK NATIONAL,Financials,5,57.9,55.300000000000004,51.01,52.690000000000005,55.269999999999996
SNEX.OQ,STONEX GROUP ORD,Financials,5,63.85999999999999,53.25,45.15,49.18,55.47
MPB.OQ,MID PENN BANCP,Financials,5,78.99000000000001,54.0,40.23,48.11,60.550000000000004
Y.N,ALLEGHANY CRP,Financials,5,50.81,53.25,34.1,39.48,47.49
SAFT.OQ,SAFETY INSURANCE,Financials,5,74.02,53.25,42.28,48.69,58.81999999999999
CUBI.N,CUSTOMERS BANCOR,Financials,5,70.19,51.1,43.28,48.49,56.779999999999994
FFG.N,FBL FINCL GP,Financials,5,71.89,53.25,51.67,54.94,60.309999999999995
SBCF.OQ,SEACOAST BANKING,Financials,5,57.720000000000006,47.06,43.36,46.07,50.4
CME.OQ,CME GROUP INC A,Financials,1,51.32,37.38,43.08,43.46,44.379999999999995
BRKb.N,BERKSHRE CL B,Financials,5,59.61,51.35999999999999,43.66,47.21,52.739999999999995
CB.N,CHUBB LIMITED,Financials,1,58.36,68.04,46.0,51.160000000000004,58.660000000000004
WFC.N,WELLS FARGO & CO,Financials,5,64.59,50.41,25.28,34.949999999999996,49.8
NBTB.OQ,NBT BANCORP,Financials,5,70.19999999999999,54.99000000000001,39.69,46.56,57.25
HBNC.OQ,HRZN BANCORP INC,Financials,5,70.14,51.349999999999994,38.84,45.410000000000004,55.74
HMN.N,HORACE MANN EDUC,Financials,5,81.88,53.13,39.98,48.230000000000004,61.339999999999996
ALTA.OQ,ALTABANCORP ORD,Financials,1,65.4,53.169999999999995,51.61,53.910000000000004,57.67
CADE.N,CADENC BANCORPOR,Financials,1,58.46,48.67,41.199999999999996,44.91,50.72
MS.N,MORGAN STANLEY,Financials,5,58.650000000000006,52.93,55.03,55.26,55.74
INDB.OQ,INDEPEND BNCP,Financials,5,61.309999999999995,50.29,41.17,45.56,52.42
SCU.N,SCULPT CAP MNG A,Financials,1,40.87,44.519999999999996,28.57,32.81,39.07
SLCT.OQ,SELECT BANCORP I,Financials,5,70.78999999999999,49.309999999999995,35.72,43.02,54.510000000000005
BK.N,BANK NY MELLON,Financials,3,71.98,64.44,35.3,45.17,60.17
FNLC.OQ,FIRST BANCORP,Financials,5,78.93,53.25,40.9,48.46,60.440000000000005
KREF.N,KKR REAL EST FIN,Financials,5,57.010000000000005,54.559999999999995,41.760000000000005,45.97,52.339999999999996
UNTY.OQ,UNITY BANCORP,Financials,5,83.04,55.230000000000004,33.739999999999995,44.36,60.980000000000004
COF.N,CAP ONE FINAN,Financials,5,61.9,44.22,41.9,45.24,50.71
BXS.N,BANCORPSOUTH BNK,Financials,5,69.86,51.03,38.019999999999996,44.75,55.31
EHTH.OQ,EHEALTH,Financials,1,59.61,48.79,33.900000000000006,39.989999999999995,49.4
STXB.OQ,SPRT OF TXS BNSR,Financials,5,74.42,52.470000000000006,38.66,46.1,57.8
FRAF.OQ,FRNKLN FINA SRVC,Financials,5,80.76,53.25,30.819999999999997,41.68,58.650000000000006
KKR.N,KKR & CO INC ORD,Financials,4,47.24,72.26,61.9,61.25000000000001,59.660000000000004
AMAL.OQ,AMALGAMTD BANK A,Financials,5,80.05,53.03,35.33,44.7,59.419999999999995
PMT.N,PENNYMAC MORTGE,Financials,5,72.16,58.650000000000006,35.06,44.17,58.160000000000004
TMP.A,TOMPKIN FINCL,Financials,5,65.62,55.230000000000004,37.08,44.09,54.85
FHN.N,FRST HRZ CRP ORD,Financials,5,78.59,51.31,37.169999999999995,45.5,58.69
MCBC.OQ,MACATAWA BANK,Financials,5,74.81,54.94,35.43,44.26,58.01
EFSC.OQ,ENTERPRISE FIN,Financials,5,65.03999999999999,51.76,32.41,40.21,52.23
PBCT.OQ,PEOPLE UNTD FIN,Financials,5,77.57,49.94,37.74,45.540000000000006,57.940000000000005
PRI.N,PRIMERICA INC,Financials,1,62.35000000000001,74.22,41.18,49.309999999999995,61.21
FHI.N,FEDRTD HRM B ORD,Financials,1,63.14999999999999,67.67,36.16,44.940000000000005,57.989999999999995
PEBK.OQ,PEOPLE BNCP NC,Financials,5,73.82,53.25,31.85,41.349999999999994,56.13
BRO.N,BROWN & BROWN,Financials,1,62.03999999999999,63.61,47.11,51.82,58.86
FLIC.OQ,FIRST L I CORP,Financials,5,73.8,55.74,36.29,44.83,58.099999999999994
C.N,CITIGROUP,Financials,5,71.32,36.77,25.990000000000002,34.410000000000004,47.9
WTBA.OQ,WEST BANCORPTN,Financials,5,70.02000000000001,58.98,38.47,46.28,58.269999999999996
WAL.N,WESTERN ALLI BK,Financials,1,67.35,54.92,51.78,54.59,59.11
NCBS.OQ,NICOLET BANKSHAR,Financials,5,68.96,54.22,41.89,47.8,57.03
FNWB.OQ,FST NRTHWT BNCP,Financials,5,75.02,53.25,36.74,44.96,57.830000000000005
STEP.OQ,STPST GRP ORD A,Financials,4,49.39,53.25,69.31,63.91,55.720000000000006
SHBI.OQ,SHORE BNCSHARES,Financials,5,80.64,51.480000000000004,37.79,46.27,59.72
PCSB.OQ,PCSB FINANCL CRP,Financials,5,77.66999999999999,53.25,36.870000000000005,45.45,58.93000000000001
FIS.N,FIDELITY NATL IN,Information Technology,3,49.4,53.769999999999996,39.21,42.92,48.38
ALRM.OQ,ALARMCOM HOL ORD,Information Technology,4,42.28,62.580000000000005,91.7,79.92,61.739999999999995
AXTI.OQ,AXT INC,Information Technology,3,41.69,62.580000000000005,52.080000000000005,52.1,51.6
EEFT.OQ,EURONET WRLDWDE,Information Technology,3,43.87,66.25999999999999,31.2,38.36,48.54
HPE.N,HWLTT PCKRD ENTP,Information Technology,1,60.88,32.25,35.06,38.51,44.41
CDAY.N,CERIDIAN HCM HLD,Information Technology,2,39.76,37.35,50.86000000000001,47.17,41.69
CDNS.OQ,CADENCE DESIGN,Information Technology,4,43.309999999999995,67.44,76.87,70.42,60.14000000000001
PD.N,PAGERDUTY INC,Information Technology,2,34.65,42.9,54.56999999999999,49.830000000000005,42.52
CTSH.OQ,COGNIZANT TECH,Information Technology,1,54.800000000000004,54.21,47.199999999999996,49.39,52.690000000000005
APH.N,AMPHENOL A,Information Technology,3,48.8,59.050000000000004,47.5,49.43,52.059999999999995
SVMK.OQ,SVMK INC,Information Technology,2,33.31,44.629999999999995,58.48,52.62,43.56
ONTO.N,ONTO INNOVATION,Information Technology,4,52.35999999999999,58.95,62.79,60.650000000000006,57.269999999999996
MSTR.OQ,MICROSTRATEGY,Information Technology,3,39.08,62.580000000000005,52.080000000000005,51.71,50.56
QRVO.OQ,QORVO INC ORD,Information Technology,4,50.660000000000004,69.8,55.17999999999999,56.699999999999996,58.489999999999995
SWCH.N,SWITCH INC ORD,Information Technology,3,42.61,61.59,53.080000000000005,52.78,51.870000000000005
IMMR.OQ,IMMERSION CORP,Information Technology,4,38.68,62.580000000000005,73.17,66.41,55.669999999999995
SAIC.N,SCNC APP INT CRP,Information Technology,3,54.14,58.34,45.26,48.559999999999995,53.39
CREE.OQ,CREE INC,Information Technology,2,37.12,28.689999999999998,53.03,46.989999999999995,38.15
TNAV.OQ,TELENAV INC,Information Technology,3,30.36,62.580000000000005,42.63,43.78,44.71
FICO.N,FAIR ISAAC CRP,Information Technology,3,43.86,63.23,47.089999999999996,49.02,51.44
MCFE.OQ,MCAFEE CRP A ORD,Information Technology,3,41.4,62.580000000000005,44.9,47.02,49.69
PLAN.N,ANAPLAN INC,Information Technology,2,34.48,62.580000000000005,56.06,53.800000000000004,49.71
CRM.N,SALESFORCE COM,Information Technology,4,40.8,60.12,55.31,53.86,51.190000000000005
NCNO.OQ,NCINO INC ORD,Information Technology,3,36.32,39.61,39.019999999999996,38.71,38.15
MSI.N,MOTOROLA SOL,Information Technology,1,47.78,45.51,47.68,47.370000000000005,46.96
AVT.OQ,AVNET INC,Information Technology,3,55.37,49.09,34.99,40.160000000000004,48.08
MDB.OQ,MONGODB INC A,Information Technology,3,35.29,62.580000000000005,52.080000000000005,51.13999999999999,49.04
PAR.N,PAR TECHNOLOGY,Information Technology,3,35.23,62.580000000000005,52.080000000000005,51.129999999999995,49.01
ACIW.OQ,ACI WORLDWIDE,Information Technology,3,47.699999999999996,59.919999999999995,43.120000000000005,46.33,50.83
ATEN.N,A10 NETWORKS INC,Information Technology,4,46.94,62.580000000000005,57.19,56.46,54.98
DOMO.OQ,DOMO INC,Information Technology,3,27.0,62.580000000000005,52.080000000000005,49.9,45.72
DBX.OQ,DROPBOX INC,Information Technology,4,41.57,73.89,55.33,56.05,56.32
LLNW.OQ,LIMELIGHT NETWRK,Information Technology,3,40.87,62.580000000000005,44.6,46.73,49.4
SMTC.OQ,SEMTECH CORP,Information Technology,3,42.230000000000004,64.82,50.51,51.42,52.21
NOW.N,SERVICENOW INC,Information Technology,4,38.279999999999994,70.52000000000001,79.64,72.06,59.9
MANT.OQ,MANTECH INTL,Information Technology,3,54.56999999999999,48.32,46.32,47.85,50.32
CSOD.OQ,CORNRSTN ONDEMND,Information Technology,3,39.81,61.72,29.65,35.980000000000004,44.940000000000005
FSLR.OQ,FIRST SOLAR,Information Technology,4,55.58,52.739999999999995,68.74,64.36,57.879999999999995
CRNC.OQ,CERENCE INC,Information Technology,3,41.99,62.580000000000005,52.080000000000005,52.14,51.72
DZSI.OQ,DZS INC ORD,Information Technology,4,35.75,62.580000000000005,72.37,65.41,54.300000000000004
TTMI.OQ,TTM TECHS,Information Technology,3,60.150000000000006,56.720000000000006,32.6,40.35,52.059999999999995
VSAT.OQ,VIASAT INC,Information Technology,3,48.89,53.059999999999995,33.35,38.629999999999995,46.46
PFPT.OQ,PROOFPOINT INC,Information Technology,4,34.97,75.48,44.22,47.52,51.459999999999994
DIOD.OQ,DIODES INC,Information Technology,4,50.51,62.580000000000005,56.68,56.64,56.279999999999994
BMI.N,BADGER METER INC,Information Technology,4,44.48,65.12,66.61,63.06,57.24
DDOG.OQ,DATADOG INC A,Information Technology,2,37.6,37.16,53.05,48.35,41.31
VRTU.OQ,,Information Technology,3,52.72,63.92,43.26,47.78,54.279999999999994
SGH.OQ,SMART GB HLD INC,Information Technology,4,49.419999999999995,70.30999999999999,50.519999999999996,53.32,57.010000000000005
SAIL.N,SAILPOINT TECHNg,Information Technology,2,38.76,51.71,53.26,50.849999999999994,46.92
NATI.OQ,NATL INSTRUMENT,Information Technology,4,45.85,67.35,42.72,46.88,52.59
AKAM.OQ,AKAMAI TECH INC,Information Technology,3,51.739999999999995,48.76,52.22,51.629999999999995,50.82
DOCU.OQ,DOCUSIGN INC,Information Technology,4,36.55,80.42,52.2,54.09,55.82
AMD.OQ,ADV MICRO DEVICE,Information Technology,4,42.29,91.07,66.27,66.39,65.36
PING.N,PING IDENITY HLD,Information Technology,1,39.93,33.14,57.35,51.11,41.91
ADP.OQ,AUTOMATIC DATA,Information Technology,3,49.54,53.7,42.980000000000004,45.57,49.36
ENTG.OQ,ENTEGRIS INC,Information Technology,4,46.44,67.14,72.21,67.58999999999999,60.129999999999995
SPWR.OQ,SUNPOWER CORP,Information Technology,3,38.940000000000005,62.580000000000005,52.080000000000005,51.690000000000005,50.5
NTAP.OQ,NETAPP INC,Information Technology,1,53.410000000000004,66.64,45.69,49.99,56.11000000000001
AMSWA.OQ,AMER SOFTWARE,Information Technology,4,42.85,62.580000000000005,61.260000000000005,58.69,54.36
FLIR.OQ,FLIR SYSTEMS,Information Technology,3,49.71,42.46,37.92,40.37,44.230000000000004
QCOM.OQ,QUALCOMM INC,Information Technology,4,49.76,77.02,64.64999999999999,64.27000000000001,63.019999999999996
NEWR.N,NEW RELIC INC,Information Technology,3,30.509999999999998,62.580000000000005,44.47,45.09,45.23
OLED.OQ,UNIVERSAL DISPLA,Information Technology,3,41.32,66.21000000000001,44.35,47.17,50.79
INTC.OQ,INTEL CORP,Information Technology,1,68.46,52.629999999999995,43.03,48.28,56.56
TRMB.OQ,TRIMBLE INC,Information Technology,4,46.11,62.31,65.99000000000001,62.46000000000001,56.75
ADI.OQ,ANALOG DEVICES,Information Technology,4,46.85,69.32000000000001,50.519999999999996,52.790000000000006,55.63
EXTR.OQ,EXTREME NETWRKS,Information Technology,2,33.379999999999995,62.580000000000005,51.349999999999994,50.339999999999996,48.089999999999996
SNX.N,SYNNEX CORP,Information Technology,1,87.53,51.78,61.59,64.01,68.53
YEXT.N,YEXT INC,Information Technology,3,25.790000000000003,62.580000000000005,45.33,44.99,43.55
RNG.N,RINGCENTRAL INC,Information Technology,2,37.019999999999996,47.52,59.14,54.08,46.23
AAPL.OQ,APPLE INC,Information Technology,4,45.98,61.99,70.04,65.23,57.599999999999994
BMTX.A,BM TECHNOLGS INC,Information Technology,1,46.51,62.580000000000005,62.53999999999999,60.150000000000006,56.14
MITK.OQ,MITEK SYSTEM INC,Information Technology,4,45.08,73.0,86.37,78.17,65.16999999999999
APPF.OQ,APPFOLIO INC ORD,Information Technology,4,40.699999999999996,60.3,60.38,57.42,52.480000000000004
BRKS.OQ,BROOKS AUTOMATN,Information Technology,4,44.190000000000005,59.150000000000006,73.92999999999999,67.25,56.86
ICHR.OQ,ICHOR HOLDINGS,Information Technology,3,53.56999999999999,63.28,37.19,43.56,52.87
INSG.OQ,INSEEGO CORP,Information Technology,3,30.75,62.580000000000005,52.480000000000004,50.739999999999995,47.32
MKSI.OQ,MKS INSTRUMENT,Information Technology,3,54.43,60.31999999999999,49.96,52.190000000000005,55.37
OSPN.OQ,ONESPAN INC,Information Technology,4,41.660000000000004,62.580000000000005,61.73,58.85,54.0
ADTN.OQ,ADTRAN INC,Information Technology,4,43.86,62.580000000000005,66.5,62.519999999999996,56.07
PRFT.OQ,PERFICIENT,Information Technology,3,46.2,56.96,48.76,49.61,50.61
CCMP.OQ,CMC MTRL INC ORD,Information Technology,3,50.88,59.69,43.41,46.97,52.1
CNXN.OQ,PC CONECTION INC,Information Technology,3,57.49999999999999,62.580000000000005,46.949999999999996,50.870000000000005,56.64
BCOV.OQ,BRIGHTCOVE INC,Information Technology,4,36.94,62.580000000000005,83.26,73.21,57.489999999999995
FISV.OQ,FISERV INC,Information Technology,3,49.36,61.75000000000001,38.6,43.69,51.01
XPER.OQ,XPERI HOLDNG CRP,Information Technology,2,41.42,52.480000000000004,51.82,50.36000000000001,47.89
FORM.OQ,FORMFACTOR INC,Information Technology,4,47.05,61.56,67.66,63.65,57.28
CALX.N,CALIX NETWRK,Information Technology,4,44.269999999999996,62.580000000000005,53.0,53.13,52.86
NTGR.OQ,NETGEAR INC,Information Technology,4,61.739999999999995,65.03,70.59,68.43,65.10000000000001
MDLA.N,MEDALLIA INC,Information Technology,2,33.269999999999996,44.05,61.49,54.64,44.1
SPLK.OQ,SPLUNK INC,Information Technology,1,31.52,12.08,39.81,34.4,26.790000000000003
SYNA.OQ,SYNAPTICS INC,Information Technology,4,47.54,56.25,69.5,64.21,56.07
MCHP.OQ,MICROCHIP TECH,Information Technology,3,44.36,64.88000000000001,52.629999999999995,53.23,53.61
RPAY.OQ,REPAY HOLD CRP A,Information Technology,4,39.03,57.84,65.03,60.050000000000004,52.11
ESTC.N,ELASTIC NV,Information Technology,4,35.370000000000005,62.580000000000005,62.82,58.67,51.76
SMCI.OQ,SUPR MCR CMP ORD,Information Technology,3,61.029999999999994,62.580000000000005,46.93,51.39,58.050000000000004
TCX.OQ,TUCOWS INC.,Information Technology,3,43.14,62.580000000000005,54.84,54.25,52.87
EGHT.N,8X8 INC ORD,Information Technology,4,28.33,62.580000000000005,75.22999999999999,66.3,52.04
CASA.OQ,CASA SYSTEMS INC,Information Technology,4,39.900000000000006,73.18,85.76,77.0,63.01
VRNT.OQ,VERINT SYSTEMS,Information Technology,4,48.93,72.2,71.73,68.38,62.78
III.OQ,INFORMATION SVRS,Information Technology,1,57.089999999999996,42.82,61.21,57.830000000000005,53.12
INS.A,INTEL SYS CP,Information Technology,4,43.39,62.580000000000005,50.449999999999996,51.21,51.870000000000005
ALTR.OQ,ALTAIR ENGINRING,Information Technology,4,38.32,54.52,73.22999999999999,65.19,52.72
FFIV.OQ,F5 NETWORKS INC,Information Technology,1,47.64,45.79,60.6,56.43,50.23
APPN.OQ,APPIAN CORP,Information Technology,3,36.870000000000005,62.580000000000005,52.080000000000005,51.38,49.669999999999995
CIEN.N,CIENA CORPRATION,Information Technology,1,56.19,70.42,52.96999999999999,56.07,60.36
NLOK.OQ,NORTONLIFELOCK,Information Technology,4,53.28000000000001,67.64,57.940000000000005,58.69,59.47
UI.N,UBIQUITI INC,Information Technology,4,44.080000000000005,62.580000000000005,67.47,63.23,56.39999999999999
ZUO.N,ZUORA INC,Information Technology,2,27.91,44.519999999999996,43.28,41.160000000000004,37.57
ITI.OQ,ITERIS INC,Information Technology,3,42.11,62.580000000000005,46.72,48.41,50.43
VRSN.OQ,VERISIGN INC,Information Technology,3,45.75,62.580000000000005,43.13,46.44,50.980000000000004
GLOB.N,GLOBANT SA,Information Technology,4,40.57,63.54,77.64,69.96,57.87
G.N,GENPACT LIMITED,Information Technology,3,53.349999999999994,59.330000000000005,36.6,42.53,51.25999999999999
PAYC.N,PAYCOM SOFTWARE,Information Technology,4,42.230000000000004,83.12,59.41,60.39,60.84
COHU.OQ,COHU INC,Information Technology,4,43.39,58.77,73.00999999999999,66.43,56.18
CLDR.N,CLOUDERA INC,Information Technology,4,33.32,59.89,63.3,58.29,50.12
AVGO.OQ,BROADCOM INC,Information Technology,4,45.48,57.36,62.339999999999996,59.06,53.86
IPHI.OQ,INPHI CRPRTN ORD,Information Technology,4,38.41,81.72,87.11,78.99000000000001,65.74
CDW.OQ,CDW CORP,Information Technology,3,50.27,52.96999999999999,45.15,47.089999999999996,49.94
LDOS.N,LEIDOS HLDGS INC,Information Technology,3,52.839999999999996,58.28,44.83,48.05,52.739999999999995
DDD.N,3D SYSTEMS CORP,Information Technology,2,34.910000000000004,54.14,52.080000000000005,49.82,45.93
EVTC.N,EVERTEC INC,Information Technology,3,50.74999999999999,50.31,44.800000000000004,46.52,49.11
AZPN.OQ,ASPEN TECHNOLOGY,Information Technology,4,46.11,72.46000000000001,48.94,52.04,56.04
V.N,VISA INC,Information Technology,3,45.72,60.419999999999995,43.4,46.300000000000004,50.29
TTD.OQ,THE TRD DESK INC,Information Technology,4,38.29,62.49,53.04,52.239999999999995,50.449999999999996
XLNX.OQ,XILINX INC,Information Technology,4,43.88,79.49000000000001,60.709999999999994,61.0,60.550000000000004
PAYX.OQ,PAYCHEX INC,Information Technology,1,50.029999999999994,42.91,45.43,45.75,46.39
BHE.N,BENCHMARK ELECT,Information Technology,3,63.949999999999996,62.580000000000005,34.150000000000006,42.88,56.02
ARW.N,ARROW ELECTRONIC,Information Technology,3,67.88,57.35,44.879999999999995,50.2,58.440000000000005
RPD.OQ,RAPID7 INC,Information Technology,2,33.48,31.290000000000003,62.49,53.459999999999994,39.97
BKI.N,BLACK KNIGHT INC,Information Technology,3,44.56,44.47,54.86,51.74999999999999,47.099999999999994
AVLR.N,AVALARA INC,Information Technology,4,37.22,55.16,59.040000000000006,55.17999999999999,48.949999999999996
ACN.N,ACCENTURE PLC,Information Technology,3,48.480000000000004,53.09,48.59,49.25,50.12
HUBS.N,HUBSPOT INC,Information Technology,4,37.059999999999995,60.129999999999995,61.31999999999999,57.49999999999999,51.2
KLAC.OQ,KLA CORP,Information Technology,4,48.480000000000004,78.25,66.67,65.68,63.44
ZEN.N,ZENDESK INC,Information Technology,4,35.449999999999996,66.44,76.85,69.08,56.65
BILL.N,BILL.COM HLD DRC,Information Technology,3,36.99,62.580000000000005,52.080000000000005,51.4,49.72
IPGP.OQ,IPG PHOTONICS,Information Technology,4,43.69,73.96000000000001,63.870000000000005,62.35000000000001,59.330000000000005
WORK.N,SLACK TCHN INC A,Information Technology,2,34.57,48.63,75.68,65.45,49.769999999999996
MODN.N,MODEL N INC,Information Technology,3,37.29,65.72,49.26,49.93,50.23
JNPR.N,JUNIPER NETWRKS,Information Technology,3,56.15,62.56,44.24,48.77,55.42
NVDA.OQ,NVIDIA CORP,Information Technology,4,41.05,86.14,59.709999999999994,60.88,61.5
NUAN.OQ,NUANCE COMMNCTNS,Information Technology,1,40.160000000000004,31.15,61.62,53.83,42.370000000000005
CSCO.OQ,CISCO SYSTEMS,Information Technology,1,57.15,46.85,41.21,44.45,49.559999999999995
NPTN.N,NEOPHOTONICS COR,Information Technology,2,50.28,47.39,57.269999999999996,54.74,51.01
TER.OQ,TERADYNE INC,Information Technology,4,49.8,58.39,71.82,66.5,58.309999999999995
ORCL.N,ORACLE CORP,Information Technology,1,55.7,67.52,50.339999999999996,53.72,58.5
RP.OQ,REALPAGE INC,Information Technology,4,43.25,63.959999999999994,62.44,59.79,55.300000000000004
QADA.OQ,QAD INC CL A,Information Technology,4,39.62,62.580000000000005,55.269999999999996,54.02,51.57000000000001
ECOM.N,CHANNELADVSR CO,Information Technology,4,43.39,62.580000000000005,61.38,58.86,54.6
SPT.OQ,SPROUT SOCIAL A,Information Technology,2,34.44,40.65,52.080000000000005,47.72,41.03
SITM.OQ,SITIME CORPA ORD,Information Technology,2,37.12,55.55,54.37,51.959999999999994,47.88
PSTG.N,PURE STORAGE INC,Information Technology,3,32.029999999999994,62.580000000000005,59.48,55.83,49.58
MA.N,MASTERCARD I ORD,Information Technology,3,43.480000000000004,62.41,42.199999999999996,45.42,49.79
MXL.N,MAXLINEAR INC,Information Technology,4,31.759999999999998,74.72,58.230000000000004,56.730000000000004,53.410000000000004
CRUS.OQ,CIRRUS LOGIC,Information Technology,1,53.03,72.19,44.22,49.74,57.54
PTC.OQ,PTC INC,Information Technology,4,42.1,60.19,73.49,66.79,56.279999999999994
PRO.N,PROS HOLDINGS,Information Technology,3,29.25,62.580000000000005,24.79,31.130000000000003,39.800000000000004
CMTL.OQ,COMTECH TELCOM,Information Technology,3,43.519999999999996,62.580000000000005,23.65,32.47,45.22
WDAY.OQ,WORKDAY INC,Information Technology,2,36.9,29.630000000000003,61.040000000000006,52.71,40.39
DOX.OQ,AMDOCS LIMITED,Information Technology,3,45.69,54.6,46.150000000000006,47.349999999999994,48.92
ENV.N,ENVESTNET INC,Information Technology,4,43.580000000000005,80.92,40.39,46.949999999999996,55.85
UPLD.OQ,UPLAND SOFTWARE,Information Technology,3,37.18,60.06,54.44,52.7,49.5
CDK.OQ,CDK GLOBAL INC,Information Technology,3,50.92,62.580000000000005,35.57,41.92,51.160000000000004
WEX.N,WEX INC,Information Technology,1,47.19,39.86,31.65,35.21,40.739999999999995
FARO.OQ,FARO TECHNOLOG,Information Technology,3,31.71,62.580000000000005,58.17,54.86,49.13
NSSC.OQ,NAPCO SEC TECHNO,Information Technology,3,43.86,62.580000000000005,40.589999999999996,44.379999999999995,49.59
XRX.N,XEROX HOLDINGS,Information Technology,1,70.6,63.980000000000004,19.689999999999998,33.97,55.559999999999995
ADS.N,ALLIANCE DATA,Information Technology,3,64.11,68.47999999999999,20.06,33.93,54.620000000000005
DSPG.OQ,DSP GRP INC,Information Technology,3,36.42,62.580000000000005,43.97,45.629999999999995,47.46
ROG.N,ROGERS CORP,Information Technology,3,46.0,62.580000000000005,50.61,51.72,52.959999999999994
AMBA.OQ,AMBARELLA INC,Information Technology,2,34.69,46.64,71.06,61.94,47.97
CNXC.OQ,CNCNTRX CORP ORD,Information Technology,3,46.18,68.39,47.010000000000005,50.09,54.16
SWI.N,SOLARWINDS CORP,Information Technology,3,49.919999999999995,47.17,34.81,38.93,45.18
LPSN.OQ,LIVEPERSON INC,Information Technology,2,33.26,33.77,68.78999999999999,58.209999999999994,42.32
OKTA.OQ,OKTA INC,Information Technology,4,36.09,56.779999999999994,60.23,56.089999999999996,49.370000000000005
COUP.OQ,COUPA SOFTWR INC,Information Technology,2,36.63,38.64,89.36,73.83999999999999,50.51
PANW.N,PALO ALTO NETWRK,Information Technology,4,36.67,55.53,63.54,58.309999999999995,49.99
TWOU.OQ,2U INC,Information Technology,2,27.05,47.13,79.22,66.58,47.12
HCKT.OQ,HACKETT GROUP,Information Technology,3,51.43,62.580000000000005,40.77,45.64,52.669999999999995
PDFS.OQ,PDF SOLUTIONS,Information Technology,3,36.71,62.580000000000005,43.56,45.379999999999995,47.47
PI.OQ,IMPINJ INC,Information Technology,2,29.69,42.44,80.22,66.97,46.78
BL.OQ,BLACKLINE INC,Information Technology,2,37.28,60.5,54.37,52.73,49.68
NET.N,CLOUDFLARE INC A,Information Technology,2,36.76,53.32,52.080000000000005,49.97,46.39
EIGI.OQ^B21,,Information Technology,2,44.080000000000005,43.65,67.92,60.709999999999994,49.89
MRVL.OQ,MARVELL TECH GP,Information Technology,4,44.58,55.37,76.44999999999999,68.51,56.330000000000005
