,Instrument,GICS Sector Name,2 YTD Total Return,6 Month Total Return,52 Week Total Return,Beta
1527,CENX.OQ,Materials,72.45508981774309,23.076923075304602,129.380530970497,2.7888207207915
1528,IONS.OQ,Health Care,-1.12564145090565,6.26223092140563,-0.416805600491221,1.1988559258245701
1529,DGICA.OQ,Financials,1.70328344200652,0.041212282941737996,2.17377733136224,-0.002077758786033
1530,OKTA.OQ,Information Technology,143.694201264285,35.0189694065637,107.09340011629601,0.980706885865408
1531,WW.OQ,Consumer Discretionary,-28.8667887988591,9.11280610153025,-27.2094268874057,1.8538341993132998
1532,COUP.OQ,Information Technology,145.914529911889,24.313020635039397,123.052592404484,1.55296101147266
1533,HCI.N,Financials,29.678103408310104,-2.47730259682961,26.437535678216,0.645666159226814
1534,TWST.OQ,Health Care,735.1428571472001,184.430749273091,438.140533906356,1.39987143877627
1535,MBUU.OQ,Consumer Discretionary,92.13675214379428,37.6487053862194,66.201943393393,1.8630553149679399
1536,CBMG.OQ,Health Care,21.366995067784604,36.6851595013999,16.489361696163,1.18898835938969
1537,AEL.N,Financials,2.93639107185615,23.284761292581397,7.64801484107116,1.3147568754711398
1538,CARE.OQ,Financials,-51.764974774043104,51.668891854763096,-42.7359960782473,1.664572055226
1539,PANW.N,Information Technology,66.659459459726,47.5215311013668,55.70458952952,1.46094497743593
1540,LILAK.OQ,Communication Services,-35.2172594190567,36.141698888246005,-26.448533739489104,1.53453303072682
1541,UNF.N,Industrials,14.728424136683302,16.6990517324656,13.6927048711254,1.06326312082405
1542,SMG.N,Materials,136.104292500992,56.7484584581476,106.48672908283301,1.17229526374597
1543,COLM.OQ,Consumer Discretionary,2.78057811908072,34.6764667287663,14.6341547548614,0.88612745526688
1544,OTTR.OQ,Utilities,-15.104413893766901,3.0486401170206405,-19.6920949572726,0.37693554944612195
1545,FOE.N,Materials,-2.76466621785098,12.392829307279198,0.909727082766354,1.61499969305843
1546,MBWM.OQ,Financials,-17.495083848413202,29.8622616192699,-9.095036493048882,1.1285525366094298
1547,ITT.N,Industrials,8.78975919386347,32.350053517679896,16.1608075999915,1.5428089548533002
1548,AAP.N,Consumer Discretionary,-0.30258360578921994,4.588656513626231,22.1880793519463,1.32704835602675
1549,TWOU.OQ,Information Technology,93.7057107138352,12.0028922633743,100.04304778131201,0.9853012121704179
1550,XENT.OQ,Health Care,-0.642570277875276,17.0293282875972,-9.7409704464917,1.6293296429078998
1551,VIAC.OQ,Communication Services,35.1396283230896,111.065534664882,65.7939257764125,1.8225041981052101
1552,CHTR.OQ,Communication Services,26.8924713403143,2.2695931029337797,16.0632801585076,0.9987089687346229
1553,TREC.N,Materials,3.9160839134071406,15.7320872271455,13.782542110450699,0.716869782853198
1554,NTRA.OQ,Health Care,251.91451468188203,124.248155855986,234.91525422816602,1.5098093839068898
1555,FGEN.OQ,Health Care,24.5744928903474,20.8823529396117,22.686567167792397,1.35858791531477
1556,SPRO.OQ,Health Care,123.400936037112,65.485362094284,107.93804452434601,0.996758015037188
1557,CRNX.OQ,Health Care,-32.8816261484027,4.33705080657678,-21.4552238816115,0.961970017401432
